"","EventID","ProjectID","Project_Name","LocationID","Site_Name","ISO_Country","Order","Family","Seabird_Name","Sci_Name","SpeciesAutoID","IUCNstat","Social_Attraction","SA_Status","Social_Attraction_Start","Social_Attraction_End","Translocation","Trans_Stat","Translocation_Start","Translocation_End","SA_Implementation","Trans_Implementation","Visitation_PreOperation","Visitation_Operation","Visitation_Yr1_SinceOperation","Breeding_PreOpCat","Breeding_PostOpCat","Breeding_Yr1","Breeding_YrLast","Breeding_Data_Yr","Stimuli_Attraction","Visitation_Translocation","Breeding_Translocated","Family_Common","Reintroductions","method","method_simpl","AllStartYr","AllEndYr","Allduration","SA_duration","Trans_duration","TimeSinceStart","stat_all","Latitude","Longitude","ISO3","Artificial_Location","Island_Mainland","Sensitive","Grouped_Sites","Invasive_Animals","Invasive_Animal_Management","Problematic_Native_Animals","Problematic_Native_Animal_Management","Lead_Organization","Primary_Justification","JustSimple","Legal_Mandate","Community_Engagement","Research","Restore_Ecosystem_Function","Species_Conservation","Other","Unknown","Justification_Other","Threat_Reduction_Justification_Primary","Threat_Reduction_Justification_Secondary","Project_Goal","Number_Target_Species","Data_Quality","References"
"318",382,193,"Port of Los Angeles Tern Restoration",274,"Port of Los Angeles Pier 400","US","Charadriiformes","Laridae","Least Tern","Sternula antillarum",671,"LC",TRUE,"Complete",1997,2015,FALSE,"None",NA,NA,"Achieved",NA,"No","Yes",1997,"0","101 - 500",1997,2016,2017,"Yes",NA,NA,"Gulls & Terns","Reintroduction","Social_Attraction","Social Attraction",1997,2015,18,18,NA,24,"Complete",33.716801,-118.248257,"USA","Yes","Island",FALSE,FALSE,"Unknown","Unknown","Yes","Ongoing","Port of Los Angeles;California DFW","Species Conservation","Active Restoration",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,"Habitat Loss","Unknown","attract LETE terns to nest using social attraction",3,2,"Frost, N. 2017. California Least Tern Breeding Survey 2016 Season. California Department of Fish and Wildlife; Frost, N. 2016. California Least Tern Breeding Survey 2015 Season. California Department of Fish and Wildlife; Frost, N. 2015. California Least Tern Breeding Survey 2014 Season. California Department of Fish and Wildlife; Frost, N. 2014. California Least Tern Breeding Survey 2013 Season. California Department of Fish and Wildlife; Frost, N. 2013. California Least Tern Breeding Survey 2012 Season. California Department of Fish and Wildlife; Marschalek, D. 2012. California Least Tern Breeding Survey 2011 Season. California Department of Fish and Game; Marschalek, D. 2011. California Least Tern Breeding Survey 2010 Season. California Department of Fish and Game; Marschalek, D. 2010. California Least Tern Breeding Survey 2009 Season. California Department of Fish and Game; Marschalek, D. 2009. California Least Tern Breeding Survey 2008 Season. California Department of Fish and Game; Marschalek, D. 2008. California Least Tern Breeding Survey 2007 Season. California Department of Fish and Game; Marschalek, D. 2007. California Least Tern Breeding Survey 2006 Season. California Department of Fish and Game; Marschalek, D. 2006. California Least Tern Breeding Survey 2005 Season. California Department of Fish and Game; Marschalek, D. 2005. California Least Tern Breeding Survey 2004 Season. California Department of Fish and Game; Patton, R. 2001. California Least Tern Breeding Survey 2000 Season. California Department of Fish and Game; Keane, K. 2001. California Least Tern Breeding Survey 1999 Season. California Department of Fish and Game; Keane, K. 1999. California Least Tern Breeding Survey 1998 Season. California Department of Fish and Game; Keane, K. 1998. California Least Tern Breeding Survey 1997 Season. California Department of Fish and Game"
"319",780,193,"Port of Los Angeles Tern Restoration",274,"Port of Los Angeles Pier 400","US","Charadriiformes","Laridae","Elegant Tern","Thalasseus elegans",659,"NT",TRUE,"Unknown",2005,NA,FALSE,"None",NA,NA,"Achieved",NA,"Unknown","Unknown",NA,"Unknown","Unknown",NA,NA,NA,"Unknown",NA,NA,"Gulls & Terns","Unknown","Social_Attraction","Social Attraction",2005,NA,NA,NA,NA,16,"Unknown",33.716801,-118.248257,"USA","Yes","Island",FALSE,FALSE,"Unknown","Unknown","Yes","Ongoing","Port of Los Angeles;California DFW","Species Conservation","Active Restoration",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,"Habitat Loss","Unknown","attract LETE terns to nest using social attraction",3,3,"Schubal, S. 2019. Social Attraction Tools Database. ; Audubon Project Puffin. . Elegant Tern. National Audubon Society"
"320",781,193,"Port of Los Angeles Tern Restoration",274,"Port of Los Angeles Pier 400","US","Charadriiformes","Laridae","Caspian Tern","Hydroprogne caspia",657,"LC",TRUE,"Unknown",2005,NA,FALSE,"None",NA,NA,"Achieved",NA,"Unknown","Unknown",NA,"Unknown","Unknown",NA,NA,NA,"Unknown",NA,NA,"Gulls & Terns","Unknown","Social_Attraction","Social Attraction",2005,NA,NA,NA,NA,16,"Unknown",33.716801,-118.248257,"USA","Yes","Island",FALSE,FALSE,"Unknown","Unknown","Yes","Ongoing","Port of Los Angeles;California DFW","Species Conservation","Active Restoration",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,"Habitat Loss","Unknown","attract LETE terns to nest using social attraction",3,3,"Audubon Project Puffin. . Elegant Tern. National Audubon Society"
"321",383,194,"California Least Tern Bolsa Chica Ecological Reserve Restoration",275,"Nest Site 1","US","Charadriiformes","Laridae","Least Tern","Sternula antillarum",671,"LC",TRUE,"Ongoing",2007,NA,FALSE,"None",NA,NA,"Achieved",NA,"Yes","Yes",2007,"Breeding - Size Unknown","11 - 50",2007,2016,2016,"Unknown",NA,NA,"Gulls & Terns","Reinforcement","Social_Attraction","Social Attraction",2007,2021,14,14,NA,14,"Ongoing",33.694728,-118.041712,"USA","Yes","Mainland",FALSE,FALSE,"Unknown","Unknown","Yes","Ongoing","California DFW","Species Conservation","Active Restoration",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,"Habitat Loss","Unknown",NA,NA,2,"Sin, H. 2021, Personal Communication; Frost, N. 2017. California Least Tern Breeding Survey 2016 Season. California Department of Fish and Wildlife; Frost, N. 2016. California Least Tern Breeding Survey 2015 Season. California Department of Fish and Wildlife; Frost, N. 2015. California Least Tern Breeding Survey 2014 Season. California Department of Fish and Wildlife; Frost, N. 2014. California Least Tern Breeding Survey 2013 Season. California Department of Fish and Wildlife; Frost, N. 2013. California Least Tern Breeding Survey 2012 Season. California Department of Fish and Wildlife; Marschalek, D. 2012. California Least Tern Breeding Survey 2011 Season. California Department of Fish and Game; Marschalek, D. 2011. California Least Tern Breeding Survey 2010 Season. California Department of Fish and Game; Marschalek, D. 2010. California Least Tern Breeding Survey 2009 Season. California Department of Fish and Game; Marschalek, D. 2009. California Least Tern Breeding Survey 2008 Season. California Department of Fish and Game; Marschalek, D. 2008. California Least Tern Breeding Survey 2007 Season. California Department of Fish and Game; Marschalek, D. 2007. California Least Tern Breeding Survey 2006 Season. California Department of Fish and Game; Marschalek, D. 2006. California Least Tern Breeding Survey 2005 Season. California Department of Fish and Game"
"322",385,194,"California Least Tern Bolsa Chica Ecological Reserve Restoration",277,"Seasonal Ponds","US","Charadriiformes","Laridae","Least Tern","Sternula antillarum",671,"LC",TRUE,"Complete",2008,2008,FALSE,"None",NA,NA,"Achieved",NA,"Unknown","Unknown",NA,"Unknown","Unknown",NA,NA,2008,"Unknown",NA,NA,"Gulls & Terns","Unknown","Social_Attraction","Social Attraction",2008,2008,0,0,NA,13,"Complete",33.685128,-118.02715,"USA","No","Mainland",FALSE,FALSE,"Unknown","Unknown","Unknown","Unknown","California DFW","Species Conservation","Active Restoration",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,"Habitat Loss","Unknown",NA,NA,3,"Marschalek, D. 2009. California Least Tern Breeding Survey 2008 Season. California Department of Fish and Game"
"323",386,195,"California Least Tern Burris Basin Restoration",278,"Burris Island","US","Charadriiformes","Laridae","Least Tern","Sternula antillarum",671,"LC",TRUE,"Complete",2014,2014,FALSE,"None",NA,NA,"Achieved",NA,"No","Unknown",NA,"0","0",NA,NA,2021,"No",NA,NA,"Gulls & Terns","Reintroduction","Social_Attraction","Social Attraction",2014,2014,0,0,NA,7,"Complete",33.823758,-117.869929,"USA","Yes","Island",FALSE,FALSE,"No","None","No","None","Orange County Water District;Santa Ana Watershed Assocation","Species Conservation","Active Restoration",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,"Habitat Loss","Unknown","use social attraction to get LETE to nest on floating platform",1,1,"Zembal, R. 2021, Personal Communication; Frost, N. 2017. California Least Tern Breeding Survey 2016 Season. California Department of Fish and Wildlife; Frost, N. 2016. California Least Tern Breeding Survey 2015 Season. California Department of Fish and Wildlife; Frost, N. 2015. California Least Tern Breeding Survey 2014 Season. California Department of Fish and Wildlife; Frost, N. 2014. California Least Tern Breeding Survey 2013 Season. California Department of Fish and Wildlife; Frost, N. 2013. California Least Tern Breeding Survey 2012 Season. California Department of Fish and Wildlife; Brennan, P. 2009. Floating island created for nesting birds in Anaheim. The Orange County Register"
"324",387,196,"California Least Tern San Dieguito Lagoon Ecological Reserve Restoration",279,"San Dieguito Lagoon NS 11","US","Charadriiformes","Laridae","Least Tern","Sternula antillarum",671,"LC",TRUE,"Unknown",2013,NA,FALSE,"None",NA,NA,"Achieved",NA,"No","Yes",2013,"0","0",2013,2013,2016,"Unknown",NA,NA,"Gulls & Terns","Reintroduction","Social_Attraction","Social Attraction",2013,NA,NA,NA,NA,8,"Unknown",32.969331,-117.256719,"USA","Yes","Mainland",FALSE,FALSE,"Unknown","Unknown","Yes","Ongoing","California DFW","Species Conservation","Active Restoration",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,"Habitat Loss","Unknown","attract LETE to nest using social attraction",1,2,"Vissman, S. 2021, Personal Communication; Frost, N. 2017. California Least Tern Breeding Survey 2016 Season. California Department of Fish and Wildlife; Frost, N. 2016. California Least Tern Breeding Survey 2015 Season. California Department of Fish and Wildlife; Frost, N. 2015. California Least Tern Breeding Survey 2014 Season. California Department of Fish and Wildlife; Frost, N. 2014. California Least Tern Breeding Survey 2013 Season. California Department of Fish and Wildlife; Frost, N. 2013. California Least Tern Breeding Survey 2012 Season. California Department of Fish and Wildlife"
"325",388,196,"California Least Tern San Dieguito Lagoon Ecological Reserve Restoration",280,"San Dieguito Lagoon NS 12","US","Charadriiformes","Laridae","Least Tern","Sternula antillarum",671,"LC",TRUE,"Unknown",2013,NA,FALSE,"None",NA,NA,"Achieved",NA,"No","Yes",2013,"0","0",2013,2013,2016,"Unknown",NA,NA,"Gulls & Terns","Reintroduction","Social_Attraction","Social Attraction",2013,NA,NA,NA,NA,8,"Unknown",32.967636,-117.253856,"USA","Yes","Mainland",FALSE,FALSE,"Unknown","Unknown","Yes","Ongoing","California DFW","Species Conservation","Active Restoration",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,"Habitat Loss","Unknown","attract LETE to nest using social attraction",1,2,"Vissman, S. 2021, Personal Communication; Frost, N. 2017. California Least Tern Breeding Survey 2016 Season. California Department of Fish and Wildlife; Frost, N. 2016. California Least Tern Breeding Survey 2015 Season. California Department of Fish and Wildlife; Frost, N. 2015. California Least Tern Breeding Survey 2014 Season. California Department of Fish and Wildlife; Frost, N. 2014. California Least Tern Breeding Survey 2013 Season. California Department of Fish and Wildlife; Frost, N. 2013. California Least Tern Breeding Survey 2012 Season. California Department of Fish and Wildlife"
"326",389,197,"California Least Tern Batiquitos Lagoon Enhancement/Restoration",281,"Batiquitos Lagoon W-1","US","Charadriiformes","Laridae","Least Tern","Sternula antillarum",671,"LC",TRUE,"Complete",1994,1999,FALSE,"None",NA,NA,"Achieved",NA,"No","Yes",1994,"0","11 - 50",1994,2016,2016,"Yes",NA,NA,"Gulls & Terns","Reintroduction","Social_Attraction","Social Attraction",1994,1999,5,5,NA,27,"Complete",33.086436,-117.311361,"USA","Yes","Mainland",FALSE,FALSE,"Unknown","Unknown","Yes","Ongoing","Batiquitos Lagoon Foundation;California Department Fish and Wildlife","Species Conservation","Active Restoration",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,"Habitat Loss","Human-Wildlife Conflict","restore silted lagoon and create new LETE nesting site",1,2,"Frost, N. 2017. California Least Tern Breeding Survey 2016 Season. California Department of Fish and Wildlife; Frost, N. 2016. California Least Tern Breeding Survey 2015 Season. California Department of Fish and Wildlife; Frost, N. 2015. California Least Tern Breeding Survey 2014 Season. California Department of Fish and Wildlife; Frost, N. 2014. California Least Tern Breeding Survey 2013 Season. California Department of Fish and Wildlife; Frost, N. 2013. California Least Tern Breeding Survey 2012 Season. California Department of Fish and Wildlife; Marschalek, D. 2012. California Least Tern Breeding Survey 2011 Season. California Department of Fish and Game; Marschalek, D. 2011. California Least Tern Breeding Survey 2010 Season. California Department of Fish and Game; Marschalek, D. 2010. California Least Tern Breeding Survey 2009 Season. California Department of Fish and Game; Marschalek, D. 2009. California Least Tern Breeding Survey 2008 Season. California Department of Fish and Game; Marschalek, D. 2008. California Least Tern Breeding Survey 2007 Season. California Department of Fish and Game; Marschalek, D. 2007. California Least Tern Breeding Survey 2006 Season. California Department of Fish and Game; Marschalek, D. 2006. California Least Tern Breeding Survey 2005 Season. California Department of Fish and Game; Marschalek, D. 2005. California Least Tern Breeding Survey 2004 Season. California Department of Fish and Game; Keane, K. 2001. California Least Tern Breeding Survey 1999 Season. California Department of Fish and Game; Patton, R. 2001. California Least Tern Breeding Survey 2000 Season. California Department of Fish and Game; Keane, K. 1999. California Least Tern Breeding Survey 1998 Season. California Department of Fish and Game; Keane, K. 1998. California Least Tern Breeding Survey 1997 Season. California Department of Fish and Game; Caffrey, C. 1998. California Least Tern Breeding Survey 1996 Season. California Department of Fish and Game; Caffrey, C. 1997. California Least Tern Breeding Survey 1995 Season. California Department of Fish and Wildlife; Caffrey, C. 1995. California Least Tern Breeding Survey 1994 Season. California Department of Fish and Game"
"327",390,197,"California Least Tern Batiquitos Lagoon Enhancement/Restoration",282,"Batiquitos Lagoon W-2","US","Charadriiformes","Laridae","Least Tern","Sternula antillarum",671,"LC",TRUE,"Complete",1995,1999,FALSE,"None",NA,NA,"Achieved",NA,"Unknown","Yes",1995,"0","101 - 500",1995,2016,2016,"Yes",NA,NA,"Gulls & Terns","Reintroduction","Social_Attraction","Social Attraction",1995,1999,4,4,NA,26,"Complete",33.08827,-117.311723,"USA","Yes","Mainland",FALSE,FALSE,"Unknown","Unknown","Yes","Ongoing","Batiquitos Lagoon Foundation;California Department Fish and Wildlife","Species Conservation","Active Restoration",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,"Habitat Loss","Human-Wildlife Conflict","restore silted lagoon and create new LETE nesting site",1,2,"Frost, N. 2017. California Least Tern Breeding Survey 2016 Season. California Department of Fish and Wildlife; Frost, N. 2016. California Least Tern Breeding Survey 2015 Season. California Department of Fish and Wildlife; Frost, N. 2015. California Least Tern Breeding Survey 2014 Season. California Department of Fish and Wildlife; Frost, N. 2014. California Least Tern Breeding Survey 2013 Season. California Department of Fish and Wildlife; Frost, N. 2013. California Least Tern Breeding Survey 2012 Season. California Department of Fish and Wildlife; Marschalek, D. 2012. California Least Tern Breeding Survey 2011 Season. California Department of Fish and Game; Marschalek, D. 2011. California Least Tern Breeding Survey 2010 Season. California Department of Fish and Game; Marschalek, D. 2010. California Least Tern Breeding Survey 2009 Season. California Department of Fish and Game; Marschalek, D. 2009. California Least Tern Breeding Survey 2008 Season. California Department of Fish and Game; Marschalek, D. 2008. California Least Tern Breeding Survey 2007 Season. California Department of Fish and Game; Marschalek, D. 2007. California Least Tern Breeding Survey 2006 Season. California Department of Fish and Game; Marschalek, D. 2006. California Least Tern Breeding Survey 2005 Season. California Department of Fish and Game; Marschalek, D. 2005. California Least Tern Breeding Survey 2004 Season. California Department of Fish and Game; Keane, K. 2001. California Least Tern Breeding Survey 1999 Season. California Department of Fish and Game; Patton, R. 2001. California Least Tern Breeding Survey 2000 Season. California Department of Fish and Game; Keane, K. 1999. California Least Tern Breeding Survey 1998 Season. California Department of Fish and Game; Keane, K. 1998. California Least Tern Breeding Survey 1997 Season. California Department of Fish and Game; Caffrey, C. 1998. California Least Tern Breeding Survey 1996 Season. California Department of Fish and Game; Caffrey, C. 1997. California Least Tern Breeding Survey 1995 Season. California Department of Fish and Wildlife; Caffrey, C. 1995. California Least Tern Breeding Survey 1994 Season. California Department of Fish and Game; Caffrey, C. 1994. California Least Tern Breeding Survey 1993 Season. California Department of Fish and Game"
